County_name
"Unassigned, Delaware, US"
"Unassigned, Florida, US"
"Unassigned, Hawaii, US"
"Unassigned, Idaho, US"
"Unassigned, Indiana, US"
"Unassigned, Iowa, US"
"Unassigned, Kansas, US"
"Unassigned, Kentucky, US"
"Unassigned, Louisiana, US"
"Unassigned, Maine, US"
"Unassigned, Maryland, US"
"Unassigned, Minnesota, US"
"Unassigned, Mississippi, US"
"Unassigned, Montana, US"
"Unassigned, Nebraska, US"
"Unassigned, Nevada, US"
"Unassigned, New Hampshire, US"
"Unassigned, New York, US"
"Unassigned, North Carolina, US"
"Unassigned, North Dakota, US"
"Unassigned, Ohio, US"
"Unassigned, Oklahoma, US"
"Unassigned, Oregon, US"
"Unassigned, Pennsylvania, US"
"Unassigned, South Carolina, US"
"Unassigned, South Dakota, US"
"Unassigned, Texas, US"
"Unassigned, Utah, US"
"Unassigned, Vermont, US"
"Unassigned, Virginia, US"
"Unassigned, Washington, US"
"Unassigned, West Virginia, US"
"Unassigned, Wisconsin, US"
"Unicoi, Tennessee, US"
"Union, Florida, US"
"Union, Georgia, US"
"Union, Illinois, US"
"Union, Indiana, US"
"Union, Iowa, US"
"Union, Kentucky, US"
"Union, Mississippi, US"
"Union, New Mexico, US"
"Union, Ohio, US"
"Union, Pennsylvania, US"
"Union, South Carolina, US"
"Union, South Dakota, US"
"Union, Tennessee, US"
"Upshur, Texas, US"
"Upshur, West Virginia, US"
"Uvalde, Texas, US"
"Valencia, New Mexico, US"
"Valley, Idaho, US"
"Valley, Nebraska, US"
"Van Buren, Arkansas, US"
"Van Buren, Iowa, US"
"Van Buren, Michigan, US"
"Van Buren, Tennessee, US"
"Van Wert, Ohio, US"
"Van Zandt, Texas, US"
"Venango, Pennsylvania, US"
"Vermilion, Illinois, US"
"Vernon, Louisiana, US"
"Vernon, Missouri, US"
"Vernon, Wisconsin, US"
"Vigo, Indiana, US"
"Vilas, Wisconsin, US"
"Vinton, Ohio, US"
"Wabash, Illinois, US"
"Wabash, Indiana, US"
"Wabasha, Minnesota, US"
"Wabaunsee, Kansas, US"
"Wadena, Minnesota, US"
"Wahkiakum, Washington, US"
"Wakulla, Florida, US"
"Waldo, Maine, US"
"Walla Walla, Washington, US"
"Waller, Texas, US"
"Wallowa, Oregon, US"
"Walsh, North Dakota, US"
"Walthall, Mississippi, US"
"Walworth, South Dakota, US"
"Ward, North Dakota, US"
"Ward, Texas, US"
"Warren, Georgia, US"
"Warren, Illinois, US"
"Warren, Indiana, US"
"Warren, Missouri, US"
"Warren, North Carolina, US"
"Warren, Pennsylvania, US"
"Warren, Tennessee, US"
"Warrick, Indiana, US"
"Wasco, Oregon, US"
"Waseca, Minnesota, US"
"Washakie, Wyoming, US"
"Washburn, Wisconsin, US"
"Washington, Alabama, US"
"Washington, Colorado, US"
"Washington, Florida, US"
"Washington, Georgia, US"
"Washington, Idaho, US"
"Washington, Illinois, US"
"Washington, Indiana, US"
"Washington, Iowa, US"
"Washington, Kansas, US"
"Washington, Kentucky, US"
"Washington, Maine, US"
"Washington, Missouri, US"
"Washington, Nebraska, US"
"Washington, New York, US"
"Washington, North Carolina, US"
"Washington, Ohio, US"
"Washington, Tennessee, US"
"Washington, Vermont, US"
"Washington, Virginia, US"
"Washita, Oklahoma, US"
"Watauga, North Carolina, US"
"Watonwan, Minnesota, US"
"Waupaca, Wisconsin, US"
"Waushara, Wisconsin, US"
"Wayne, Georgia, US"
"Wayne, Illinois, US"
"Wayne, Indiana, US"
"Wayne, Iowa, US"
"Wayne, Kentucky, US"
"Wayne, Nebraska, US"
"Wayne, New York, US"
"Wayne, Pennsylvania, US"
"Wayne, Tennessee, US"
"Wayne, West Virginia, US"
"Waynesboro, Virginia, US"
"Weakley, Tennessee, US"
"Webster, Georgia, US"
"Webster, Iowa, US"
"Webster, Kentucky, US"
"Webster, Mississippi, US"
"Webster, Missouri, US"
"Webster, Nebraska, US"
"Wells, Indiana, US"
"Wells, North Dakota, US"
"West Carroll, Louisiana, US"
"Westmoreland, Virginia, US"
"Weston, Wyoming, US"
"Wetzel, West Virginia, US"
"Wexford, Michigan, US"
"Wharton, Texas, US"
"Wheatland, Montana, US"
"Wheeler, Georgia, US"
"Wheeler, Texas, US"
"White, Arkansas, US"
"White, Georgia, US"
"White, Illinois, US"
"White, Tennessee, US"
"White Pine, Nevada, US"
"Whiteside, Illinois, US"
"Whitley, Indiana, US"
"Whitley, Kentucky, US"
"Whitman, Washington, US"
"Wilbarger, Texas, US"
"Wilcox, Georgia, US"
"Wilkes, Georgia, US"
"Wilkin, Minnesota, US"
"Wilkinson, Georgia, US"
"Wilkinson, Mississippi, US"
"Willacy, Texas, US"
"Williams, North Dakota, US"
"Williams, Ohio, US"
"Williamsburg, Virginia, US"
"Williamson, Illinois, US"
"Wilson, Kansas, US"
"Wilson, Texas, US"
"Windham, Vermont, US"
"Windsor, Vermont, US"
"Winkler, Texas, US"
"Winnebago, Iowa, US"
"Winneshiek, Iowa, US"
"Winona, Minnesota, US"
"Wirt, West Virginia, US"
"Wise, Texas, US"
"Wise, Virginia, US"
"Wolfe, Kentucky, US"
"Wood, Texas, US"
"Wood, West Virginia, US"
"Wood, Wisconsin, US"
"Woodford, Illinois, US"
"Woodford, Kentucky, US"
"Woodruff, Arkansas, US"
"Woods, Oklahoma, US"
"Woodson, Kansas, US"
"Woodward, Oklahoma, US"
"Worth, Iowa, US"
"Worth, Missouri, US"
"Wrangell, Alaska, US"
"Wright, Missouri, US"
"Wyandot, Ohio, US"
"Wyoming, New York, US"
"Wyoming, Pennsylvania, US"
"Wyoming, West Virginia, US"
"Wythe, Virginia, US"
"Yalobusha, Mississippi, US"
"Yamhill, Oregon, US"
"Yancey, North Carolina, US"
"Yankton, South Dakota, US"
"Yates, New York, US"
"Yellow Medicine, Minnesota, US"
"Yoakum, Texas, US"
"York, Nebraska, US"
"York, Virginia, US"
"Young, Texas, US"
"Yuba, California, US"
"Yukon-Koyukuk, Alaska, US"
"Yuma, Colorado, US"
"Zapata, Texas, US"
"Zavala, Texas, US"
"Ziebach, South Dakota, US"
"Diamond Princess, US"
"Grand Princess, US"
"Northern Mariana Islands, US"
"Recovered, US"
"Virgin Islands, US"
